customer_id,gender,is_urban,is_married,has_chidren,period,housing_service,get_multi_bonus,web_stability_problem,online_guide_service,is_member,sales_support,pay_after_try,installment_pay,member_type,is_vip,pay_method,avg_month_consumption,total_consumption,is_warning_loss,supplier
2190-PHBHR,Female,0,Yes,No,72,Yes,Yes,Yes,Yes,No,No,No,Yes,Two year,Yes,Mastercard,94.45,6921.7,No,Verizon
2650-GYRYL,Male,0,Yes,Yes,33,Yes,No,other,other,other,other,other,other,One year,Yes,Visa,19.45,600.25,No,HughesNet
0746-JTRFU,Male,0,No,No,2,No,other,No,No,No,No,No,No,Month,Yes,PayPal,25.05,56.35,Yes,AT&T
5208-FVQKB,Male,0,Yes,No,70,Yes,No,Yes,Yes,No,Yes,No,Yes,Two year,No,Venmo,67.95,4664.15,No,HughesNet
7184-LRUUR,Female,0,No,No,22,Yes,No,No,Yes,Yes,No,Yes,No,One year,No,Visa,65.25,1441.8,No,Verizon
6627-CFOSN,Female,0,No,No,59,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month,Yes,Visa,99.45,5623.7,No,T-Mobile
3982-JGSFD,Male,0,No,No,36,Yes,No,other,other,other,other,other,other,One year,Yes,Mastercard,20.35,695.85,No,Xfinity
1574-DYCWE,Female,0,Yes,Yes,51,Yes,No,other,other,other,other,other,other,Two year,No,Venmo,19.95,1028.75,No,Xfinity
7247-XOZPB,Male,0,Yes,No,53,Yes,Yes,Yes,No,Yes,Yes,Yes,No,One year,No,Visa,77.4,4155.95,No,T-Mobile
2466-FCCPT,Female,0,Yes,Yes,20,Yes,No,other,other,other,other,other,other,One year,No,Visa,19.7,395.6,No,Xfinity
6211-WWLTF,Male,0,Yes,No,63,Yes,No,Yes,No,Yes,No,Yes,Yes,Two year,No,Mastercard,99.7,6330.4,No,AT&T
4826-TZEVA,Female,0,No,No,40,Yes,No,No,Yes,No,No,No,No,Month,No,Mastercard,74.8,2971.7,No,Verizon
6016-NXBNJ,Male,0,No,No,35,Yes,No,other,other,other,other,other,other,One year,Yes,Venmo,19.15,638,No,HughesNet
9138-EFSMO,Male,0,Yes,Yes,26,Yes,No,No,No,No,No,No,Yes,One year,No,Visa,78.95,2034.25,No,Starlink
0576-WNXXC,Male,1,Yes,No,27,Yes,Yes,No,Yes,Yes,No,No,Yes,Month,Yes,PayPal,95.55,2510.2,Yes,AT&T
4632-XJMEX,Male,0,No,Yes,53,Yes,No,Yes,Yes,No,Yes,No,No,One year,No,Mastercard,62.85,3419.5,No,HughesNet
8910-LEDAG,Male,1,Yes,No,34,Yes,No,No,No,No,No,No,No,Month,No,Mastercard,71.55,2427.35,No,T-Mobile
3452-GWUIN,Female,1,Yes,No,19,Yes,Yes,No,No,No,No,Yes,Yes,Month,Yes,PayPal,94.95,1760.25,No,Xfinity
2716-GFZOR,Male,0,Yes,No,43,Yes,No,Yes,Yes,Yes,No,No,No,Month,Yes,Mastercard,86.1,3551.65,No,Xfinity
3724-UCSHY,Male,0,Yes,Yes,6,Yes,No,other,other,other,other,other,other,Month,No,Venmo,19.55,122.9,No,Xfinity
8626-XHBIE,Male,0,No,Yes,56,Yes,Yes,other,other,other,other,other,other,Two year,Yes,Venmo,24.8,1424.2,No,Verizon
4628-CTTLA,Male,0,No,No,57,No,other,No,Yes,No,No,Yes,No,Month,Yes,PayPal,39.3,2111.45,Yes,Verizon
3192-LNKRK,Male,0,Yes,Yes,34,Yes,No,No,No,Yes,No,Yes,No,Month,Yes,Venmo,84.05,2909.95,No,AT&T
4439-YRNVD,Female,0,No,No,10,No,other,No,Yes,No,Yes,No,No,Month,No,PayPal,36.25,374,No,Verizon
2876-VBBBL,Female,0,No,No,1,Yes,No,other,other,other,other,other,other,Month,Yes,Venmo,20.25,20.25,Yes,Starlink
6834-NXDCA,Female,0,No,No,13,No,other,No,No,No,No,No,No,Month,Yes,PayPal,23.9,300.8,Yes,Verizon
2208-UGTGR,Male,0,No,No,56,Yes,Yes,No,Yes,No,No,Yes,Yes,Month,No,PayPal,98.6,5581.05,No,AT&T
3005-TYFRD,Female,0,Yes,No,55,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month,Yes,Mastercard,103.65,5676.65,No,Xfinity
8670-MEFCP,Female,0,Yes,Yes,36,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mastercard,92.9,3379.25,No,HughesNet
3079-BCHLN,Male,0,Yes,No,47,Yes,No,other,other,other,other,other,other,One year,No,Visa,19.9,942.95,No,Starlink
7777-UNYHB,Female,0,Yes,Yes,12,Yes,No,other,other,other,other,other,other,Month,Yes,Mastercard,20.1,232.4,No,Starlink
5597-GLBUC,Female,0,No,No,1,Yes,No,No,No,Yes,No,Yes,No,Month,Yes,PayPal,85.45,85.45,Yes,AT&T
7278-CKDNC,Male,1,No,No,24,Yes,Yes,No,Yes,No,No,No,No,Month,Yes,PayPal,80.5,2088.45,No,Starlink
2748-MYRVK,Female,0,No,No,63,Yes,Yes,No,Yes,No,No,Yes,Yes,One year,No,Visa,99.9,6137,Yes,AT&T
8450-UYIBU,Female,1,No,No,35,No,other,No,No,Yes,No,Yes,No,Month,Yes,PayPal,39.85,1434.6,No,HughesNet
2969-VAPYH,Female,0,No,No,67,Yes,No,Yes,Yes,No,Yes,No,No,One year,No,Mastercard,60.5,3870,No,AT&T
4822-YCXMX,Male,0,No,No,25,Yes,Yes,No,No,No,No,No,Yes,Month,Yes,PayPal,84.8,2043.45,Yes,Xfinity
7181-OQCUT,Male,0,No,No,21,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Month,No,Venmo,103.85,2215,No,AT&T
8474-UMLNT,Female,0,No,No,13,Yes,No,Yes,Yes,No,Yes,No,Yes,Month,No,Visa,67.8,842.25,No,Xfinity
9821-POOTN,Male,0,Yes,No,35,Yes,Yes,No,No,No,No,No,No,Month,Yes,PayPal,75.2,2576.2,Yes,AT&T
3836-FZSDJ,Male,1,Yes,No,71,Yes,Yes,other,other,other,other,other,other,Two year,No,Visa,24.85,1901,No,HughesNet
9142-XMYJH,Female,0,No,No,29,Yes,No,other,other,other,other,other,other,Month,No,Mastercard,19.35,601.6,No,T-Mobile
6559-ILWKJ,Male,0,Yes,No,71,No,other,No,Yes,No,No,Yes,Yes,Two year,No,PayPal,49.35,3515.25,Yes,Starlink
0187-QSXOE,Male,1,Yes,No,7,Yes,No,No,No,No,No,Yes,Yes,Month,Yes,PayPal,89.0,605.45,No,Starlink
7733-UDMTP,Female,1,No,No,57,No,other,No,Yes,Yes,No,Yes,Yes,Month,Yes,PayPal,55.0,3094.05,No,T-Mobile
2649-HWLYB,Male,0,Yes,No,65,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two year,No,Visa,76.15,4929.55,No,AT&T
5214-CHIWJ,Male,0,No,No,27,Yes,No,other,other,other,other,other,other,One year,No,Venmo,20.3,595.05,No,Xfinity
4229-CZMLL,Male,0,No,No,6,Yes,Yes,No,No,No,No,No,No,Month,Yes,PayPal,74.9,469.8,Yes,AT&T
6904-JLBGY,Female,1,No,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mastercard,117.35,8436.25,No,AT&T
2465-BLLEU,Male,0,No,No,1,Yes,No,other,other,other,other,other,other,Month,Yes,Venmo,19.75,19.75,No,Xfinity
1685-VAYJF,Male,0,No,No,11,Yes,No,No,No,No,No,No,No,Month,No,Mastercard,45.2,492,No,Starlink
8874-EJNSR,Male,0,Yes,Yes,39,Yes,Yes,other,other,other,other,other,other,Two year,No,Venmo,25.2,987.95,No,T-Mobile
6917-YACBP,Female,1,No,No,59,Yes,Yes,Yes,Yes,Yes,No,No,No,Month,Yes,PayPal,89.75,5496.9,No,T-Mobile
5049-MUBWG,Male,0,No,No,26,Yes,No,Yes,No,No,Yes,Yes,Yes,One year,No,Visa,75.0,1908.35,No,Xfinity
4223-WOZCM,Male,1,No,No,2,Yes,No,No,No,Yes,No,No,No,Month,No,Venmo,49.95,107.1,No,AT&T
0769-MURVM,Female,0,Yes,Yes,72,No,other,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Visa,65.7,4575.35,No,HughesNet
9253-VIFJQ,Male,0,Yes,No,65,Yes,Yes,Yes,Yes,Yes,No,No,No,One year,No,Mastercard,67.05,4309.55,No,Xfinity
7030-FZTFM,Male,0,Yes,Yes,72,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mastercard,110.9,7922.75,No,T-Mobile
9741-YLNTD,Male,0,No,No,6,Yes,Yes,No,No,No,Yes,No,Yes,Month,Yes,Visa,87.95,522.35,No,Starlink
5917-RYRMG,Male,1,No,No,32,Yes,No,other,other,other,other,other,other,One year,No,Mastercard,19.8,587.7,No,T-Mobile
5120-ZBLAI,Female,0,Yes,No,50,Yes,Yes,No,No,Yes,No,Yes,Yes,One year,No,Visa,75.7,3876.2,No,Starlink
1194-BHJYC,Male,0,Yes,No,61,No,other,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Venmo,62.15,3778.85,No,Starlink
3663-MITLP,Female,0,No,No,15,Yes,No,No,Yes,Yes,No,Yes,Yes,Month,Yes,PayPal,101.25,1457.25,Yes,AT&T
0906-QVPMS,Male,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Visa,115.15,8349.45,No,HughesNet
9025-ZRPVR,Male,0,No,No,9,Yes,No,other,other,other,other,other,other,Month,Yes,Venmo,18.95,185.6,Yes,Xfinity
1905-OEILC,Female,0,No,No,1,Yes,No,other,other,other,other,other,other,Month,No,Venmo,19.5,19.5,No,T-Mobile
7858-GTZSP,Female,0,No,No,12,Yes,Yes,No,No,No,No,No,Yes,Month,Yes,PayPal,86.55,1066.9,No,T-Mobile
3285-UCQVC,Female,0,No,No,37,No,other,No,No,No,Yes,No,No,Month,No,Mastercard,28.6,973.55,Yes,T-Mobile
6248-BSHKG,Male,0,Yes,Yes,61,Yes,No,other,other,other,other,other,other,One year,No,Venmo,20.4,1226.45,No,T-Mobile
4685-TFLLS,Male,0,Yes,Yes,18,Yes,No,other,other,other,other,other,other,One year,No,Visa,19.8,342.3,No,T-Mobile
3470-BTGQO,Male,0,No,Yes,21,Yes,No,No,No,No,No,No,No,Month,No,Venmo,45.65,985.05,No,AT&T
1209-VFFOC,Male,0,Yes,Yes,68,No,other,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Venmo,56.4,3948.45,No,AT&T
8224-DWCKX,Male,1,No,No,12,Yes,Yes,No,No,No,No,No,No,Month,Yes,Mastercard,73.3,828.05,No,AT&T
5482-PLVPE,Female,1,No,No,2,No,other,No,No,No,No,No,No,Month,No,PayPal,24.35,41.85,Yes,HughesNet
4553-DVPZG,Female,0,Yes,No,62,Yes,Yes,No,No,Yes,No,Yes,Yes,Month,Yes,PayPal,101.35,6164.7,No,Xfinity
4902-OHLSK,Female,1,No,No,29,Yes,Yes,No,No,No,Yes,Yes,Yes,Month,No,PayPal,98.65,2862.75,Yes,Starlink
6917-IAYHD,Male,0,No,Yes,1,No,other,No,Yes,No,Yes,No,No,Month,No,Venmo,33.6,33.6,No,HughesNet
0495-ZBNGW,Male,1,Yes,No,5,Yes,Yes,No,No,Yes,No,No,No,Month,Yes,Visa,79.9,343.95,Yes,Verizon
8620-RJPZN,Female,0,No,No,1,Yes,No,other,other,other,other,other,other,Month,No,PayPal,20.7,20.7,No,HughesNet
7572-KPVKK,Male,0,No,Yes,62,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Two year,Yes,PayPal,104.05,6590.5,No,HughesNet
2642-MAWLJ,Female,0,Yes,Yes,36,Yes,No,other,other,other,other,other,other,Two year,No,Visa,20.25,717.95,No,HughesNet
2357-COQEK,Female,1,No,No,28,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month,Yes,PayPal,103.3,2890.65,Yes,AT&T
7103-ZGVNT,Female,0,Yes,Yes,69,Yes,Yes,Yes,Yes,No,Yes,Yes,No,One year,No,Mastercard,73.7,4885.85,No,T-Mobile
3737-GCSPV,Female,0,Yes,No,11,Yes,Yes,Yes,No,No,Yes,Yes,No,Month,Yes,Mastercard,96.2,1222.05,Yes,T-Mobile
2027-WKXMW,Female,0,Yes,No,63,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month,Yes,PayPal,108.75,6871.7,No,Xfinity
7137-NAXML,Male,0,No,No,23,Yes,No,other,other,other,other,other,other,One year,No,Visa,20.15,405.6,No,Verizon
2428-ZMCTB,Male,0,No,No,10,Yes,No,other,other,other,other,other,other,Month,No,Mastercard,19.75,208.25,No,Xfinity
2961-VNFKL,Female,0,Yes,No,71,Yes,Yes,other,other,other,other,other,other,Two year,Yes,Mastercard,25.95,1801.9,No,T-Mobile
1768-HNVGJ,Female,1,No,No,45,Yes,Yes,Yes,No,No,Yes,No,Yes,Month,Yes,PayPal,70.05,3062.45,No,AT&T
6963-KQYQB,Female,0,Yes,Yes,70,Yes,Yes,other,other,other,other,other,other,Two year,No,Venmo,24.05,1764.75,No,T-Mobile
5934-RMPOV,Female,0,No,Yes,22,Yes,Yes,No,No,No,No,No,Yes,Month,Yes,PayPal,84.75,1816.75,No,Xfinity
1207-BLKSA,Female,0,Yes,Yes,52,Yes,Yes,other,other,other,other,other,other,Two year,No,Venmo,23.05,1255.1,No,AT&T
4088-YLDSU,Male,0,Yes,No,55,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One year,Yes,PayPal,104.15,5743.05,Yes,AT&T
8316-BBQAY,Female,0,No,No,65,No,other,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mastercard,59.95,3921.1,No,Verizon
1166-PQLGG,Female,0,Yes,Yes,72,Yes,No,other,other,other,other,other,other,Two year,No,Visa,19.55,1463.45,No,Starlink
3146-JTQHR,Male,0,Yes,No,10,Yes,No,other,other,other,other,other,other,One year,No,Visa,19.6,189.45,No,Starlink
4291-YZODP,Female,0,No,Yes,7,Yes,No,other,other,other,other,other,other,One year,No,Venmo,20.05,96.8,No,HughesNet
4395-PZMSN,Male,1,No,No,5,Yes,No,No,Yes,No,No,No,Yes,Month,Yes,PayPal,85.55,408.5,No,Starlink
6427-FEFIG,Female,0,Yes,Yes,24,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Two year,No,Mastercard,78.6,1846.65,No,AT&T
0017-IUDMW,Female,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mastercard,116.8,8456.75,No,Starlink
8706-HRADD,Male,0,No,No,21,No,other,Yes,No,No,Yes,Yes,No,Month,Yes,Venmo,43.55,1011.5,No,Verizon
9955-QOPOY,Male,0,Yes,No,69,No,other,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mastercard,60.8,4263.4,No,Starlink
4385-ZKVNW,Male,0,Yes,Yes,44,Yes,No,No,Yes,No,Yes,No,No,Month,Yes,Visa,54.9,2549.1,No,Xfinity
5446-DKWYW,Female,1,Yes,Yes,61,Yes,Yes,No,No,Yes,No,Yes,No,One year,Yes,PayPal,65.2,3965.05,No,T-Mobile
2034-CGRHZ,Male,1,No,No,24,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month,Yes,Mastercard,102.95,2496.7,Yes,Verizon
5797-APWZC,Female,0,No,No,1,Yes,No,No,No,No,No,Yes,Yes,Month,No,PayPal,90.6,90.6,Yes,Xfinity
3683-QKIUE,Female,0,No,No,6,Yes,No,No,No,No,Yes,No,No,Month,Yes,Visa,50.8,288.05,Yes,AT&T
4228-ZGYUW,Male,0,No,No,4,Yes,Yes,No,Yes,No,No,No,Yes,Month,Yes,PayPal,90.05,368.1,Yes,Xfinity
9031-ZVQPT,Male,0,Yes,No,72,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,PayPal,108.2,7840.6,No,Xfinity
2990-IAJSV,Male,0,No,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Visa,92.0,6632.75,No,AT&T
8107-KNCIM,Male,1,Yes,No,14,Yes,Yes,No,No,No,No,No,No,Month,Yes,PayPal,75.1,1013.35,No,T-Mobile
9027-YFHQJ,Male,0,No,No,7,Yes,Yes,other,other,other,other,other,other,Month,Yes,Visa,25.05,152.95,No,Xfinity
5176-LDKUH,Female,0,No,No,48,Yes,No,No,Yes,No,No,No,No,One year,No,PayPal,75.15,3772.65,No,HughesNet
4644-OBGFZ,Male,0,Yes,Yes,55,Yes,No,other,other,other,other,other,other,One year,No,Venmo,19.5,1026.35,No,HughesNet
7926-IJOOU,Male,0,No,No,1,Yes,No,other,other,other,other,other,other,Month,No,Mastercard,19.3,19.3,No,Verizon
6480-YAGIY,Male,0,No,No,45,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mastercard,112.2,5031.85,No,T-Mobile
4029-HPFVY,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,Month,Yes,Venmo,70.3,220.4,No,Starlink
7602-DBTOU,Female,0,Yes,No,71,Yes,No,other,other,other,other,other,other,Two year,No,Venmo,19.6,1416.5,No,AT&T
5345-BMKWB,Male,0,Yes,No,8,Yes,No,other,other,other,other,other,other,Month,No,Venmo,20.25,158.35,No,AT&T
3519-ZKXGG,Female,0,Yes,No,3,Yes,Yes,No,No,No,No,No,No,Month,Yes,PayPal,75.85,256.6,Yes,HughesNet
5457-COLHT,Male,0,Yes,Yes,69,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Visa,80.65,5542.55,No,HughesNet
6416-TVAIH,Male,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,Month,Yes,PayPal,68.5,68.5,Yes,Starlink
5451-YHYPW,Female,1,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mastercard,115.75,8443.7,No,Xfinity
5108-ADXWO,Male,0,No,No,11,Yes,No,Yes,No,No,No,No,No,Month,Yes,PayPal,73.5,791.75,Yes,AT&T
7998-WNZEM,Male,0,No,No,71,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Visa,80.6,5708.2,No,AT&T
3066-RRJIO,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,Month,Yes,Venmo,69.95,69.95,Yes,Xfinity
4664-NJCMS,Female,0,Yes,No,33,No,other,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Visa,59.55,2016.3,No,Verizon
0307-BCOPK,Female,0,No,No,16,Yes,No,other,other,other,other,other,other,One year,No,Venmo,19.05,326.65,No,Xfinity
7629-WFGLW,Female,1,Yes,No,56,Yes,Yes,Yes,Yes,Yes,Yes,No,No,One year,No,PayPal,95.65,5471.75,No,Verizon
2542-HYGIQ,Female,0,No,No,1,Yes,No,other,other,other,other,other,other,Month,No,Mastercard,19.95,19.95,No,Verizon
6715-OFDBP,Male,0,No,No,5,Yes,No,No,No,Yes,No,Yes,Yes,Month,Yes,PayPal,70.05,346.4,Yes,Starlink
5016-LIPDW,Male,0,Yes,Yes,57,Yes,No,other,other,other,other,other,other,One year,No,Venmo,19.4,1061.6,No,Verizon
6481-LXPWL,Male,0,Yes,Yes,56,No,other,No,Yes,Yes,No,No,No,One year,Yes,Mastercard,36.1,1971.5,No,T-Mobile
1567-DSCIC,Male,0,No,No,8,Yes,Yes,No,Yes,Yes,No,Yes,No,Month,Yes,PayPal,94.0,773.65,Yes,Xfinity
2150-UWTFY,Female,0,Yes,Yes,22,Yes,No,Yes,Yes,Yes,No,No,No,Month,No,Venmo,61.15,1422.05,Yes,Xfinity
6124-ACRHJ,Female,0,No,No,1,Yes,No,other,other,other,other,other,other,Month,No,Venmo,19.75,19.75,No,Starlink
9362-MWODR,Female,0,No,Yes,40,Yes,No,Yes,No,No,Yes,Yes,No,Month,Yes,Mastercard,64.1,2460.35,No,Xfinity
9975-GPKZU,Male,0,Yes,Yes,46,Yes,No,other,other,other,other,other,other,Two year,No,Mastercard,19.75,856.5,No,Xfinity
9625-RZFUK,Male,0,Yes,Yes,63,Yes,No,other,other,other,other,other,other,Two year,No,Venmo,19.7,1275.85,No,T-Mobile
5153-LXKDT,Male,0,Yes,Yes,68,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,PayPal,110.2,7467.5,No,HughesNet
5161-UBZXI,Male,0,Yes,Yes,69,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mastercard,106.35,7261.75,No,AT&T
1020-JPQOW,Female,0,Yes,No,56,Yes,Yes,No,Yes,Yes,Yes,No,No,Month,No,PayPal,90.55,5116.6,No,Verizon
7919-ZODZZ,Female,0,Yes,Yes,10,Yes,No,No,Yes,Yes,No,No,Yes,One year,Yes,Venmo,65.9,660.05,No,Xfinity
0565-JUPYD,Male,0,No,No,63,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mastercard,104.5,6590.8,No,Verizon
6867-ACCZI,Female,0,Yes,Yes,24,No,other,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Venmo,52.5,1208.15,No,Starlink
5939-XAIXZ,Female,0,No,No,19,Yes,Yes,No,No,Yes,No,No,No,Month,Yes,Venmo,56.1,1033.9,No,Verizon
9054-FOWNV,Male,0,Yes,Yes,22,Yes,Yes,No,No,Yes,No,Yes,No,Month,Yes,PayPal,88.75,1885.15,No,Starlink
2683-BPJSO,Male,0,Yes,No,29,Yes,Yes,Yes,Yes,No,No,No,No,Month,Yes,PayPal,84.45,2467.1,Yes,Starlink
2157-MXBJS,Male,0,Yes,No,13,Yes,Yes,No,No,Yes,No,Yes,Yes,One year,Yes,Venmo,75.3,989.45,Yes,AT&T
8207-VVMYB,Female,0,Yes,No,70,Yes,Yes,other,other,other,other,other,other,Two year,Yes,Visa,26.0,2006.95,No,Starlink
9732-EQMWY,Female,0,Yes,No,49,Yes,No,No,Yes,Yes,No,Yes,Yes,Month,No,PayPal,99.4,5025,No,AT&T
9360-AHGNL,Female,1,Yes,No,43,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Venmo,109.55,4830.25,Yes,T-Mobile
1087-UDSIH,Female,0,No,No,3,Yes,No,other,other,other,other,other,other,Month,Yes,Venmo,19.6,59.75,Yes,Starlink
5269-NRGDP,Male,0,Yes,Yes,42,Yes,No,No,No,Yes,Yes,Yes,Yes,One year,No,PayPal,73.15,3088.25,No,Verizon
6195-MELTI,Male,0,No,No,57,Yes,No,No,Yes,No,Yes,No,No,One year,Yes,Venmo,54.65,3134.7,No,AT&T
5485-WUYWF,Male,1,No,No,2,Yes,No,Yes,No,Yes,No,Yes,No,Month,No,Visa,66.4,94.55,Yes,Xfinity
2121-JAFOM,Female,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mastercard,115.55,8312.4,No,T-Mobile
8818-DOPVL,Female,1,No,No,46,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month,Yes,PayPal,104.45,4863.85,No,HughesNet
2632-UCGVD,Male,1,Yes,No,66,Yes,Yes,No,No,No,Yes,Yes,Yes,Month,Yes,Mastercard,100.05,6871.9,Yes,Xfinity
5445-PZWGX,Male,0,No,No,62,Yes,Yes,Yes,Yes,No,Yes,No,Yes,One year,No,PayPal,102.0,6529.25,Yes,T-Mobile
1227-UDMZR,Female,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Visa,91.15,6637.9,No,AT&T
5198-HQAEN,Male,0,Yes,Yes,35,Yes,No,No,Yes,No,Yes,Yes,No,One year,Yes,PayPal,89.7,3165.6,No,Xfinity
9170-CCKOU,Male,0,Yes,No,17,Yes,Yes,Yes,Yes,Yes,No,No,No,Month,No,Mastercard,90.2,1454.15,Yes,Starlink
2167-FQSTQ,Female,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,PayPal,92.4,6786.1,No,AT&T
2819-GWENI,Female,0,Yes,Yes,28,Yes,No,other,other,other,other,other,other,One year,No,Venmo,19.9,543,No,HughesNet
1043-YCUTE,Male,0,Yes,No,56,Yes,Yes,other,other,other,other,other,other,Two year,Yes,Mastercard,25.15,1327.15,Yes,Starlink
3814-MLAXC,Female,0,No,No,31,Yes,Yes,No,No,No,Yes,No,No,Month,Yes,Mastercard,79.85,2404.15,Yes,T-Mobile
3572-UUHRS,Male,0,No,No,45,Yes,No,other,other,other,other,other,other,One year,No,Visa,18.85,867.3,No,Xfinity
2692-PFYTJ,Female,0,No,No,1,Yes,Yes,other,other,other,other,other,other,Month,Yes,Venmo,25.75,25.75,No,Verizon
1226-UDFZR,Female,0,No,No,2,Yes,No,No,Yes,No,No,No,No,Month,Yes,Venmo,49.6,114.7,Yes,Xfinity
5955-EPOAZ,Female,0,No,No,6,Yes,No,other,other,other,other,other,other,Month,Yes,Venmo,20.95,109.5,No,HughesNet
6821-JPCDC,Female,0,Yes,No,48,Yes,No,No,Yes,Yes,No,Yes,Yes,One year,Yes,PayPal,97.05,4692.95,No,AT&T
8815-LMFLX,Male,0,Yes,Yes,25,Yes,Yes,other,other,other,other,other,other,Month,Yes,Visa,25.4,546.85,No,Starlink
9135-HSWOC,Male,0,Yes,Yes,64,Yes,No,other,other,other,other,other,other,Two year,Yes,Visa,19.7,1274.05,No,Starlink
8582-KRHPJ,Male,0,No,No,50,No,other,Yes,Yes,No,No,No,No,Month,Yes,Venmo,35.0,1782.4,No,Verizon
5811-IWXYM,Female,0,Yes,Yes,52,Yes,Yes,No,No,Yes,No,Yes,Yes,One year,No,Visa,101.25,5301.1,No,Starlink
7044-YAACC,Male,1,Yes,No,4,Yes,No,No,No,No,No,No,No,Month,Yes,PayPal,70.2,280.35,No,AT&T
8189-XRIKE,Female,1,No,No,32,Yes,No,No,No,No,No,Yes,Yes,Month,No,PayPal,90.95,2897.95,No,HughesNet
1506-YJTYT,Male,0,Yes,Yes,45,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two year,No,Mastercard,73.85,3371,No,Starlink
4123-DVHPH,Male,0,Yes,No,9,Yes,Yes,Yes,No,No,No,No,Yes,Month,Yes,PayPal,88.05,801.3,No,Starlink
6425-YQLLO,Female,1,Yes,No,66,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mastercard,105.95,6975.25,Yes,Verizon
5442-UTCVD,Male,0,No,Yes,3,Yes,Yes,No,No,Yes,No,No,Yes,Month,No,PayPal,91.85,257.05,Yes,T-Mobile
2228-BZDEE,Female,0,No,No,54,Yes,No,other,other,other,other,other,other,Two year,No,Venmo,20.1,1079.45,No,Starlink
7734-DBOAI,Female,0,Yes,Yes,1,No,other,No,No,No,Yes,Yes,No,Month,No,PayPal,40.1,40.1,Yes,HughesNet
2789-CZANW,Female,0,Yes,Yes,64,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Visa,110.3,6997.3,No,T-Mobile
2091-RFFBA,Female,1,No,No,31,Yes,Yes,No,No,No,No,No,No,Month,Yes,PayPal,73.9,2217.15,Yes,Verizon
2114-MGINA,Female,0,No,No,14,Yes,No,No,No,No,No,Yes,Yes,Month,Yes,Venmo,89.8,1129.1,Yes,HughesNet
7596-LDUXP,Female,0,No,No,12,Yes,No,Yes,No,No,No,Yes,No,One year,Yes,Mastercard,85.15,979.05,No,T-Mobile
3740-RLMVT,Male,1,Yes,No,67,Yes,No,Yes,Yes,No,Yes,No,No,One year,Yes,Visa,60.95,4119.4,No,AT&T
4489-SNOJF,Female,0,Yes,Yes,35,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Month,No,PayPal,72.25,2568.55,Yes,Starlink
2192-OZITF,Female,0,No,No,45,Yes,Yes,Yes,No,No,Yes,No,Yes,Two year,No,Venmo,73.55,3349.1,No,Xfinity
